Bsic Attention Token,Chiliz,Holochain,Polygon,Raven Coin,Stellar Lumen,VeChain,Zilliqa
0.206083774,0.011535275,0.000815117,0.021993931,0.022443245,0.058552965,0.006380854,0.005146381
0.206317762,0.010927539,0.000804347,0.020177604,0.021783124,0.057595203,0.0058953,0.004824348
0.20822501,0.010798704,0.000776493,0.015321313,0.021640382,0.056881369,0.005274483,0.004642482
0.222478673,0.011593544,0.000825879,0.016904291,0.022914914,0.060363628,0.005816969,0.004978312
0.220182671,0.010345463,0.000798208,0.014068715,0.021750447,0.059502181,0.005199155,0.004769286
0.222107139,0.011071876,0.000839052,0.014248244,0.023036952,0.061682758,0.005743254,0.005264342
0.235697876,0.012043126,0.000901776,0.014404983,0.024672182,0.065501989,0.00615579,0.005832628
0.252055656,0.012480759,0.000884388,0.014963359,0.025116109,0.065751432,0.006950627,0.005978925
0.266433258,0.012974268,0.000899899,0.014172094,0.025954035,0.068303786,0.007511399,0.006193239
0.277868432,0.013386584,0.000977022,0.014425697,0.026740228,0.072136697,0.007718617,0.00665737
0.269560368,0.013499037,0.000980369,0.014462227,0.026864039,0.071905538,0.007292653,0.006709496
0.250755897,0.01376626,0.000991169,0.013850002,0.026556653,0.072334557,0.007822875,0.006683434
0.25781123,0.014390376,0.000972597,0.014532242,0.027474125,0.074740405,0.00734867,0.006130916
0.2554085,0.014382878,0.001009412,0.014978105,0.028104019,0.076576378,0.006308078,0.005854957
0.241834908,0.01364253,0.001001832,0.014879261,0.028417061,0.077071518,0.006543042,0.005956441
0.242429801,0.01282865,0.000957353,0.015394657,0.028413812,0.079808616,0.006042853,0.005766307
0.246648001,0.012869525,0.000975245,0.015758418,0.029456468,0.078228314,0.005740989,0.00603266
0.248686281,0.013205921,0.00094798,0.014895948,0.02851854,0.072811906,0.005123278,0.006017089
0.238164531,0.012672198,0.000970784,0.014420924,0.027971227,0.071887808,0.005330388,0.006070751
0.252833278,0.014295839,0.000980648,0.015169085,0.029304767,0.07501447,0.005657785,0.006603044
0.263042038,0.015416492,0.000951248,0.014500487,0.029567026,0.07843535,0.005256221,0.006404512
0.251741672,0.015875652,0.000953919,0.014741962,0.029482267,0.082164008,0.004914176,0.006292852
0.244275761,0.017338859,0.000917197,0.01439699,0.02944983,0.076389831,0.004395514,0.006260766
0.232455385,0.015936389,0.000903913,0.013573185,0.030033039,0.069091187,0.00427161,0.005992716
0.234684522,0.013862998,0.000910174,0.013611322,0.029401308,0.071264421,0.004225068,0.006117685
0.235579164,0.011833677,0.000911731,0.013783163,0.028753859,0.069231285,0.003992582,0.006343273
0.234045163,0.010866997,0.000915827,0.013627132,0.029172188,0.065214866,0.004121638,0.005638349
0.235093408,0.010815954,0.00091814,0.01347235,0.028948645,0.064568241,0.004161734,0.005609309
0.235615111,0.010917329,0.000971205,0.014084225,0.029938578,0.066185118,0.004208289,0.005772921
0.238891167,0.00935706,0.000903581,0.014128483,0.030634946,0.064777725,0.003830683,0.005650562
0.240089671,0.009862123,0.000926058,0.014099029,0.029711304,0.064512898,0.004141172,0.005706824
0.236371913,0.010495902,0.000946665,0.013546989,0.02895476,0.062557474,0.003367288,0.005158551
0.253703628,0.010767226,0.000970599,0.014381398,0.029672892,0.063760826,0.003375035,0.005328508
0.238200681,0.00899038,0.000921455,0.013594219,0.028182414,0.060611606,0.003020824,0.004912638
0.241803583,0.008574785,0.000870126,0.013278103,0.027897908,0.059983957,0.003002314,0.004784469
0.242527175,0.009737711,0.00088523,0.014571301,0.031185378,0.062811487,0.003288127,0.005224665
0.218037494,0.009598196,0.000930007,0.014946869,0.031284984,0.063975328,0.003345492,0.005380491
0.226760852,0.009866086,0.000919416,0.013872983,0.031874038,0.063247109,0.00336605,0.005240509
0.212369408,0.00764008,0.000942747,0.013880829,0.031679083,0.063089892,0.003347675,0.005178901
0.219235253,0.008589643,0.000863536,0.013367145,0.031224417,0.063716512,0.00338269,0.005183391
0.22217542,0.006536322,0.000867425,0.014296849,0.032916408,0.064547245,0.003453463,0.005396232
0.2198557,0.007002805,0.000769492,0.013941904,0.032228561,0.062401187,0.003353273,0.005198205
0.222573227,0.00534505,0.00080308,0.014415386,0.03416324,0.064263743,0.003456924,0.005593236
0.215281948,0.005335593,0.000817603,0.015255726,0.036410311,0.064924881,0.00364414,0.005743143
0.203309991,0.005016636,0.000802713,0.015020865,0.036524983,0.060136128,0.00359796,0.005717474
0.197360057,0.004811533,0.000799966,0.015630982,0.038487843,0.059629409,0.00369298,0.005794627
0.190392948,0.005007153,0.000803527,0.015997276,0.035588306,0.060821233,0.003653896,0.006009573
0.195555953,0.005148464,0.000819417,0.016194612,0.037994312,0.061946416,0.003751011,0.006498773
0.207542873,0.005002799,0.000817314,0.014322887,0.03323558,0.06335529,0.003815857,0.006197365
0.211477368,0.004934495,0.000711401,0.012439242,0.032045689,0.061886278,0.0036032,0.006230412
0.194905973,0.004749616,0.000720733,0.010998537,0.032207492,0.061397246,0.003479049,0.00586414
0.188637207,0.00462288,0.000698567,0.010389177,0.030843265,0.059092332,0.003385398,0.005919695
0.197001288,0.004409268,0.000715364,0.010590579,0.031698085,0.059048753,0.003417879,0.005370009
0.187199096,0.004379186,0.000724244,0.010715789,0.031209393,0.059095162,0.003449524,0.005382299
0.18195219,0.004386957,0.000721438,0.010668962,0.030286484,0.058875228,0.003432478,0.005319806
0.169387675,0.004512432,0.000742334,0.010853293,0.031080413,0.059791929,0.003497593,0.005397204
0.165222852,0.004730682,0.000715825,0.010730617,0.029407554,0.059103006,0.003453871,0.005920336
0.172738024,0.004257909,0.000681797,0.010846954,0.030773443,0.061440101,0.003469878,0.00514728
0.15929771,0.004148351,0.000646573,0.010939017,0.030634522,0.058127275,0.003353719,0.005515705
0.165312838,0.004209262,0.000675019,0.0112464,0.028214748,0.058659942,0.003440337,0.005912789
0.168669131,0.00412982,0.000671736,0.010951594,0.028785031,0.059899577,0.003424734,0.005038241
0.152958307,0.00430044,0.000671716,0.010662352,0.027655434,0.058506586,0.003314885,0.004851818
0.161747424,0.004430248,0.000687028,0.01104133,0.026428542,0.05701885,0.00341697,0.005071025
0.157305556,0.004391095,0.000702679,0.011076959,0.025899721,0.054503807,0.003400609,0.005073947
0.187148655,0.005416844,0.000807093,0.012251698,0.031530698,0.062547962,0.003927281,0.006382628
0.191992436,0.005790264,0.00082943,0.012558653,0.033100785,0.06891985,0.004060966,0.006733929
0.20635834,0.006290077,0.000859559,0.013393998,0.034692569,0.071118694,0.004150095,0.006937421
0.211133306,0.006333664,0.000890325,0.013662892,0.03555421,0.07391159,0.004192542,0.007124484
0.196144731,0.006566953,0.00087452,0.013700121,0.034264725,0.081387191,0.004217132,0.007245796
0.198019514,0.006889104,0.000895324,0.014355597,0.036590412,0.083118307,0.00430181,0.007568311
0.185015255,0.007128246,0.000855213,0.013507137,0.033148858,0.063745309,0.004216178,0.007193242
0.178356093,0.006874792,0.00080864,0.012903634,0.031585835,0.058621278,0.004029767,0.006938339
0.174198953,0.007222333,0.000803289,0.012913333,0.032430109,0.058123476,0.003738454,0.007066486
0.17430102,0.006136028,0.000805302,0.013105082,0.032679746,0.057740344,0.003671414,0.007037078
0.171996163,0.006160865,0.000803552,0.012964138,0.030803534,0.056939966,0.003731921,0.00692911
0.172113723,0.005846337,0.000817529,0.012978332,0.030758315,0.058468632,0.00374151,0.006874775
0.170742484,0.006661611,0.000830392,0.013114745,0.030280564,0.059784061,0.003738268,0.006883729
0.172594022,0.007873708,0.000855176,0.013536788,0.031186038,0.058372608,0.003899434,0.006930653
0.172775685,0.008499056,0.000854342,0.014159469,0.031574704,0.059846199,0.003982481,0.007135175
0.176178829,0.009762853,0.000815848,0.013927426,0.031971771,0.060881663,0.003998777,0.006936279
0.174626923,0.010941638,0.000803544,0.013903163,0.032701165,0.059403742,0.003862197,0.006906642
0.166957951,0.008457428,0.000792517,0.013653322,0.03164098,0.058644756,0.003763266,0.006590635
0.172488899,0.011950891,0.000818735,0.014844647,0.03172192,0.060461427,0.003925538,0.006838007
0.176038639,0.006720113,0.000817425,0.014150952,0.031763481,0.062178417,0.004142864,0.007038388
0.178740069,0.006327683,0.000816011,0.014362722,0.032105252,0.063209429,0.004283078,0.007166469
0.182811566,0.006238941,0.000799968,0.013714973,0.032427776,0.063233045,0.004359733,0.007144937
0.181692431,0.005903468,0.000799742,0.012230016,0.03134154,0.062468766,0.00411433,0.007086316
0.177824158,0.005102811,0.000808318,0.011845685,0.031158792,0.062931449,0.004116235,0.006981485
0.178465897,0.005612681,0.000818232,0.012296599,0.031541094,0.062299319,0.004098892,0.007046488
0.170754248,0.005750445,0.000803543,0.011708757,0.031504851,0.062954475,0.00408085,0.007012045
0.183154636,0.005983967,0.000834836,0.012945857,0.032141317,0.066324958,0.004238527,0.007272787
0.18880703,0.007104831,0.000860406,0.014232551,0.036112126,0.068786207,0.004536204,0.007958949
0.188638906,0.007056641,0.000882891,0.013932491,0.036118868,0.070189065,0.00458225,0.008441431
0.191668857,0.00728341,0.00084984,0.01375281,0.036411998,0.071676239,0.004490405,0.008038369
0.203220348,0.007761778,0.000868131,0.014856941,0.038934062,0.067262339,0.004900482,0.008530661
0.202022354,0.007385777,0.000876437,0.015466063,0.039698113,0.068925312,0.004621627,0.007678738
0.19937708,0.007237681,0.000819413,0.016794358,0.03423684,0.066137559,0.004484074,0.007589614
0.182663621,0.007353679,0.000775028,0.015378299,0.033764216,0.067697315,0.004329161,0.007161742
0.179856253,0.007293694,0.000827463,0.015729169,0.03469769,0.070200181,0.004566326,0.007552808
0.185860871,0.007751446,0.000855742,0.015466099,0.033750021,0.071794567,0.004676557,0.007737991
0.184714816,0.007499692,0.0008205,0.013920224,0.03396416,0.070785465,0.004517866,0.007800697
0.176841025,0.007803152,0.00082062,0.014149117,0.032642414,0.067887786,0.004474017,0.007696537
0.179344432,0.007533108,0.000834503,0.013379219,0.033005072,0.068921206,0.004486622,0.007330241
0.186973614,0.007323972,0.000880083,0.014612236,0.035173328,0.070261121,0.00456136,0.007440037
0.168561367,0.007308613,0.000866692,0.014685267,0.034176379,0.069183089,0.004714692,0.007701298
0.196376168,0.007708552,0.000964323,0.016505932,0.036848839,0.074162282,0.00488001,0.008781829
0.203221392,0.008029089,0.000978459,0.016918162,0.037797801,0.075414779,0.005093895,0.008818884
0.207989418,0.008412882,0.000979966,0.01639255,0.038325131,0.077841261,0.005133178,0.008880799
0.202650501,0.008668308,0.000975035,0.014934903,0.039766536,0.073749946,0.004903401,0.008377686
0.199289067,0.008462463,0.001001528,0.012196917,0.039075551,0.07220325,0.004938485,0.007961689
0.209670879,0.00919907,0.000926235,0.01438354,0.038212304,0.076857382,0.004977742,0.008515256
0.22129891,0.009939785,0.000991838,0.016646016,0.039200416,0.078641253,0.004957968,0.008906906
0.217389245,0.009257409,0.000963591,0.015358919,0.040239409,0.078212176,0.004857209,0.009242338
0.234477699,0.011031097,0.001018216,0.011793238,0.04202235,0.082618794,0.00525347,0.010057118
0.236308572,0.010509545,0.001051745,0.010270117,0.040795651,0.082129976,0.005329819,0.01010431
0.235279506,0.011991481,0.001105159,0.010687147,0.042638536,0.082394586,0.005486477,0.010328705
0.235728342,0.012259914,0.001085715,0.011059041,0.042519224,0.081988853,0.005497433,0.010280109
0.237122263,0.012026901,0.001101765,0.010698335,0.041843887,0.083026089,0.005407812,0.010434187
0.247067876,0.012821651,0.001172921,0.011374328,0.043040554,0.083932375,0.005614056,0.01093734
0.247086788,0.013063096,0.00112064,0.011528544,0.043386345,0.083562312,0.005543815,0.010755559
0.254397809,0.013500715,0.001117421,0.01142042,0.045365898,0.083512565,0.00559952,0.01028333
0.25796161,0.013182121,0.001108444,0.011770063,0.046630174,0.083678157,0.005660706,0.01029486
0.26984387,0.013062514,0.001114692,0.011951953,0.046107928,0.08432329,0.005669215,0.010296351
0.26215579,0.014215987,0.001191929,0.012781948,0.046767563,0.087965319,0.005960231,0.010975986
0.234193333,0.013891734,0.001222511,0.012224023,0.047621578,0.08568978,0.005868053,0.010995394
0.232899596,0.01430707,0.0012319,0.012040088,0.048730446,0.086002389,0.00592579,0.010428115
0.231355785,0.014912851,0.001212485,0.011499733,0.045089505,0.084467858,0.005839623,0.01043875
0.245637613,0.015911851,0.001233221,0.012750147,0.052028068,0.088876457,0.006217337,0.01118428
0.248900403,0.016992934,0.001301633,0.01343036,0.050728039,0.091201793,0.006083479,0.011335126
0.254636725,0.01788046,0.001308516,0.013972358,0.048723628,0.095110506,0.006100351,0.011656506
0.246424806,0.01566681,0.001309117,0.01342526,0.043891738,0.093768273,0.005823958,0.011163629
0.233078873,0.015566413,0.001272895,0.013705767,0.043099918,0.088881809,0.005729513,0.011008575
0.217545987,0.014038761,0.00120057,0.013207998,0.041128106,0.080627118,0.005447958,0.010271908
0.205949553,0.015096767,0.001168786,0.012037621,0.038763842,0.078318047,0.005194736,0.009942868
0.248663765,0.014937897,0.001347308,0.013840737,0.042157414,0.086489845,0.005713208,0.012187346
0.249875573,0.014523262,0.001339083,0.014314352,0.042960013,0.086249261,0.005710755,0.01231431
0.286966607,0.015967849,0.00144256,0.016605906,0.050489895,0.09546778,0.006492678,0.014052342
0.291175353,0.016792499,0.001528532,0.015817614,0.04724694,0.097963455,0.006882077,0.014598309
0.292996041,0.016911702,0.001489227,0.014458331,0.03976141,0.087008111,0.006017277,0.01409579
0.296258173,0.018828584,0.001616165,0.016145231,0.044721739,0.09505657,0.006959877,0.015927249
0.294935549,0.019539735,0.001652697,0.016235547,0.049682634,0.101833644,0.007305593,0.016917489
0.297920301,0.018381003,0.001725193,0.016730523,0.048170597,0.105023367,0.007238718,0.016964575
0.299855261,0.016066001,0.001758582,0.017665763,0.051553181,0.105053889,0.007484476,0.017319306
0.293264202,0.015955219,0.001682155,0.01760734,0.050391656,0.102875182,0.007457185,0.016693904
0.294778781,0.016059422,0.00171187,0.01816874,0.050782428,0.099891125,0.007482834,0.015721541
0.294556245,0.01369623,0.001687401,0.018062672,0.052408204,0.099725315,0.007320651,0.015787684
0.310095063,0.012063094,0.001855828,0.019224358,0.055235835,0.106724283,0.007738323,0.016519709
0.320835909,0.016336072,0.001830877,0.01999944,0.052314477,0.103390158,0.007610975,0.016549222
0.329249708,0.017027859,0.001867174,0.022157251,0.054456594,0.105284279,0.008065228,0.017319943
0.29492042,,0.001924727,0.021970745,0.052215258,0.104345336,0.008119077,0.016676896
0.322548111,,0.001741943,0.023799785,0.059518406,0.114503902,0.009144136,0.017760508
0.292280091,,0.001731652,0.019166945,0.05322199,0.112019569,0.008281446,0.017016647
0.285733301,,0.001665132,0.019182473,0.053945589,0.107494273,0.007658165,0.016379677
0.30375127,,0.001775766,0.017803645,0.058588659,0.122627707,0.008044151,0.018798105
0.315069358,,0.001828259,0.019053833,0.06324688,0.124490776,0.009273697,0.020181994
0.322935024,,0.001840431,0.020663202,0.064482184,0.127748854,0.007054884,0.020200936
0.323773284,,0.001821748,0.020988391,0.061906009,0.127378164,0.00718502,0.020131088
0.330638038,,0.001838299,0.021842555,0.06391143,0.129050325,0.006969028,0.020473119
0.328387943,,0.001689335,0.021225772,0.061349261,0.124047677,0.006800901,0.019898011
0.330570598,,0.001668193,0.022445917,0.062383363,0.121506785,0.006913237,0.021141736
0.34027031,,0.001753814,0.023087988,0.06407213,0.124301592,0.007307431,0.022189504
0.35000293,,0.001739494,0.022448826,0.062232518,0.124564587,0.007378941,0.022790187
0.344498784,,0.001773887,0.021750824,0.062450767,0.131035168,0.007362096,0.025104544
0.335986419,,0.001772762,0.022716017,0.06276704,0.129816,0.00727548,0.025011469
0.329505824,,0.001796606,0.021898712,0.062476874,0.126741809,0.007370843,0.023708371
0.319445308,,0.001814263,0.020645716,0.06024158,0.125320446,0.007334429,0.023333313
0.325423733,,0.001879152,0.023107175,0.063828111,0.12472839,0.007568833,0.022866129
0.333815074,,0.001891611,0.023216682,0.065280779,0.126446203,0.00761671,0.023480612
0.325234567,,0.001814782,0.023763916,0.065158345,0.122826859,0.007472642,0.023217737
0.33375433,,0.001917914,0.026974874,0.067117864,0.123940133,0.007726334,0.023237771
0.320447662,,0.001808298,0.025498773,0.063472317,0.1199154,0.007255897,0.022204566
0.338045804,,0.001948149,0.025906283,0.068917871,0.126277079,0.007658131,0.02408555
0.340255024,,0.001944629,0.024509252,0.065324402,0.127541536,0.007763602,0.024990912
0.329132999,,0.001908328,0.023726542,0.06339213,0.124382478,0.007715486,0.022872299
0.329293327,,0.001938558,0.022862127,0.064263736,0.12128378,0.007702812,0.021571841
0.330181299,,0.001858641,0.021227912,0.064951555,0.122076799,0.00740061,0.021802212
0.344383322,,0.002065531,0.019113284,0.073520971,0.129983394,0.007218781,0.020867665
0.357814206,,0.002307216,0.020113761,0.071904754,0.13762296,0.007735086,0.02139458
0.35622096,,0.00229854,0.021059472,0.070395845,0.133101296,0.007465419,0.019063056
0.348868064,,0.002326197,0.022288376,0.060215586,0.133664066,0.007693239,0.019784792
0.338844242,,0.002175896,0.019793227,0.054201623,0.130066922,0.007506342,0.019050937
0.361843166,,0.00243169,0.022108378,0.056059097,0.136491286,0.007674768,0.02061067
0.369532097,,0.00237232,0.023642193,0.054349589,0.138959876,0.007812616,0.021196674
0.377659181,,0.00214178,0.022173291,0.053557841,0.136868795,0.008062925,0.020700108
0.353907918,,0.002042211,0.024399017,0.057068385,0.133134999,0.007603584,0.020082293
0.348603023,,0.001928517,0.025002321,0.051933958,0.125821359,0.007369553,0.019947
0.351852981,,0.001963193,0.025362502,0.052172239,0.125944383,0.007369363,0.019324964
0.348683971,,0.002025934,0.027273242,0.052464614,0.125166646,0.007441111,0.020333721
0.345308316,,0.001774821,0.022186264,0.051675549,0.124257251,0.007161768,0.021349183
0.367879476,,0.001899768,0.029453723,0.056690836,0.134325673,0.007742106,0.020935278
0.363432562,,0.001730108,0.02934259,0.055440118,0.135544906,0.007692815,0.017991948
0.384338271,,0.001555415,0.020230504,0.05554169,0.141485198,0.007949985,0.019169962
0.37323543,,0.001517423,0.012293445,0.054388836,0.128833442,0.007746744,0.017684671
0.369371683,,0.001532624,0.014352724,0.056638397,0.126562444,0.007529401,0.017891782
0.378717704,,0.00145819,0.010908847,0.057761707,0.137283069,0.008158998,0.018725048
0.405926482,,0.001509368,0.009512012,0.062015732,0.137001655,0.007920958,0.020376798
0.365414543,,0.001307021,0.007752826,0.046436603,0.112994255,0.007056363,0.017870245
0.356281779,,0.001255116,0.008667408,0.045291986,0.100415676,0.006379481,0.016369638
0.353620139,,0.001211465,0.005273106,0.045823869,0.098866272,0.006086874,0.016051944
0.36890109,,0.001341175,0.004608328,0.048526921,0.10422813,0.00638632,0.016754162
0.363883658,,0.001161792,0.00377031,0.046848466,0.092451782,0.00608428,0.016259468
0.281183457,,0.001086511,0.003141226,0.041893863,0.09023204,0.005980691,0.015737654
0.31403032,,0.001259672,0.003351547,0.046038937,0.09369716,0.006298213,0.016590794
0.317268747,,0.001249607,0.003364138,0.044035623,0.094926496,0.00612711,0.01618572
0.345647245,,0.00128734,0.003768882,0.048565276,0.097809207,0.006296919,0.016687
0.358949395,,0.001246004,0.003746951,0.049718472,0.098927284,0.006433169,0.01624685
0.36097759,,0.001137866,0.003968175,0.049229637,0.099677028,0.006493629,0.016027384
0.378186007,,0.001323213,0.00425566,0.050278794,0.102295014,0.006669423,0.017018931
0.380055159,,0.001289229,0.004198358,0.051249962,0.100274526,0.006488997,0.018032353
0.389092474,,0.001276295,0.004374247,0.052260143,0.101351137,0.006587514,0.017458964
0.384419872,,0.001295025,0.004477932,0.050581192,0.099953413,0.00625227,0.017296075
0.376693339,,0.001235843,0.003471099,0.047251722,0.096474513,0.005852597,0.016535751
0.403177176,,0.001261831,0.004421345,0.053486236,0.098736223,0.006041851,0.017338106
0.390431379,,0.001271904,,0.05544517,0.099951007,0.006133227,0.017915934
0.377215255,,0.001261077,,0.052593222,0.099139991,0.006075684,0.017103443
0.386984149,,0.001241341,,0.051973357,0.099074501,0.006003255,0.017349265
0.416570753,,0.001290122,,0.056848427,0.103259281,0.006437132,0.019302628
0.421705545,,0.001358376,,0.06203746,0.111823939,0.006758267,0.020064138
0.40051248,,0.001392455,,0.061993493,0.113494575,0.006985924,0.020966609
0.444290874,,0.001388965,,0.063096601,0.112404334,0.006815677,0.021047496
0.414226744,,0.001447495,,0.065265292,0.115532301,0.007017741,0.021889077
0.377599931,,0.001408653,,0.066266604,0.115736902,0.007227493,0.022218705
0.351919757,,0.001442995,,0.058255096,0.117362976,0.007316269,0.022146151
0.334325486,,0.001463291,,0.05968661,0.116636359,0.007071247,0.021435892
0.32596453,,0.001307868,,0.058377987,0.117505252,0.007040914,0.02131422
0.294271357,,0.00124003,,0.05886201,0.113628617,0.006810715,0.020682269
0.306748606,,0.001233805,,0.061755865,0.116663383,0.006936326,0.021099088
0.311497763,,0.00121897,,0.064036192,0.115898021,0.006937045,0.020409273
0.28888369,,0.001210917,,0.064970791,0.114609153,0.006885734,0.020811967
0.271217734,,0.001231933,,0.062020502,0.116684888,0.006658441,0.020331237
0.29398458,,0.001292904,,0.06738347,0.125461562,0.007142741,0.022806379
0.290387175,,0.001293934,,0.068867465,0.125384493,0.007174175,0.02266806
0.295370878,,0.00131295,,0.067433376,0.131995968,0.007471535,0.024042295
0.30015411,,0.001319807,,0.067947822,0.130303396,0.007639574,0.024846541
0.303206733,,0.001313597,,0.066921022,0.124728817,0.007573186,0.025118662
0.308017064,,0.001319224,,0.060139034,0.126366727,0.007516789,0.024953282
0.284134751,,0.001223218,,0.060452032,0.118788294,0.007242307,0.022737824
0.286874843,,0.001248241,,0.058836865,0.121339245,0.007324315,0.022188527
0.321107251,,0.001268968,,0.063569044,0.121900838,0.007242792,0.022509986
0.284441152,,0.001151871,,0.064098702,0.10961534,0.006285297,0.020645788
0.289595754,,0.001196925,,0.060667718,0.10765131,0.006110609,0.020318879
0.271080001,,0.001159391,,0.062324033,0.107359388,0.00590241,0.019549885
0.281777817,,0.001154865,,0.064376507,0.107571763,0.005911484,0.019195967
0.254436061,,0.00114511,,0.066526794,0.107440129,0.005878224,0.019912583
0.227820245,,0.001132052,,0.059034001,0.108062141,0.005731726,0.019732932
0.217075134,,0.0011037,,0.051965831,0.103379328,0.005554361,0.018717659
0.204629563,,0.001108128,,0.056063929,0.102469192,0.005648355,0.019009495
0.209908965,,0.001166741,,0.056817122,0.106011606,0.005765441,0.020286431
0.201545524,,0.001169461,,0.053852877,0.108280504,0.005896278,0.019902173
0.198346739,,0.00118611,,0.043869569,0.108692807,0.005806277,0.019530893
0.19598261,,0.001175,,0.046865609,0.107946681,0.005687896,0.018590382
0.195064756,,0.001209072,,0.039722977,0.111403173,0.00570396,0.019395593
0.194373246,,0.001172798,,0.034403582,0.113247957,0.005447524,0.018489705
0.195641825,,0.001169332,,0.031354464,0.115914393,0.005321245,0.01814806
0.195198715,,0.001187367,,0.028537568,0.10938545,0.005241264,0.018174039
0.199253066,,0.001276101,,0.028301835,0.109619167,0.005356316,0.018441468
0.19707312,,0.00112354,,0.029179012,0.107773405,0.005336666,0.018400105
0.19422412,,0.001062281,,0.025502275,0.107271925,0.00522691,0.018270171
0.190213946,,0.001050198,,0.025632354,0.108198619,0.005130095,0.018478118
0.193371572,,0.001057724,,0.025484058,0.104598491,0.005331084,0.0178996
0.193109316,,0.001065643,,0.024777842,0.102263141,0.004508183,0.017455214
0.197483108,,0.001097546,,0.027426876,0.100038588,0.004735867,0.017841973
0.206931334,,0.001081656,,0.03003382,0.089743586,0.004868119,0.018166995
0.195319863,,0.001082466,,0.033324954,0.087245833,0.004432896,0.017224687
0.181650947,,0.001031052,,0.034730358,0.085540647,0.004518561,0.016999037
0.174593602,,0.001037413,,0.026361057,0.085566291,0.004347825,0.016822557
0.177399688,,0.001094808,,0.023369839,0.086299266,0.004379872,0.01698941
0.16871939,,0.001029827,,0.024237628,0.083538513,0.004253707,0.016342316
0.170575266,,0.001096512,,0.023708522,0.087235332,0.004453806,0.017007708
0.179925928,,0.001139876,,0.019413405,0.084460377,0.00451994,0.017261476
0.164642545,,0.001050376,,0.015754115,0.085833104,0.004597214,0.017260309
0.162880436,,0.001106187,,0.013281542,0.085503224,0.004596132,0.017139335
0.158353231,,0.001104876,,0.012849148,0.086195332,0.004559245,0.017484105
0.164837827,,0.001177374,,0.011728838,0.086800215,0.004604289,0.017828276
0.14848461,,0.0012089,,0.010694896,0.087304659,0.004608981,0.017503818
0.132110845,,0.001192674,,0.010354226,0.084233718,0.0044071,0.016883288
0.141483344,,0.001389495,,0.011416371,0.094256845,0.004912626,0.019224308
0.136811836,,0.001382886,,0.011877387,0.090667704,0.004814707,0.018427051
0.136090934,,0.001365954,,0.010709754,0.089090621,0.004490246,0.018227453
0.142753871,,0.001472708,,0.011259637,0.091735006,0.004364293,0.01891132
0.140469927,,0.001457023,,0.011003179,0.089982329,0.004305062,0.018792969
0.143146877,,0.001475644,,0.010940504,0.08369115,0.004373662,0.018100349
0.137782963,,0.001255269,,0.010548051,0.079608424,0.004116049,0.017603076
0.128665151,,0.001323533,,0.010287777,0.078421208,0.004125269,0.01726647
0.128919928,,0.00129853,,0.010529017,0.079276299,0.00393722,0.01689201
0.125524123,,0.001152053,,0.010442944,0.076635145,0.003882181,0.016761399
0.121619039,,0.001211979,,0.010463594,0.076990417,0.003875576,0.017015207
0.118862204,,0.001186665,,0.010713946,0.077615796,0.003923719,0.017117841
0.120331172,,0.001241026,,0.010752799,0.077594576,0.003908938,0.017050516
0.12489492,,0.001167063,,0.011280168,0.080393069,0.004043597,0.017521276
0.119200596,,0.001148892,,0.0115933,0.080808432,0.004006114,0.017318355
0.119064067,,0.001136168,,0.011005687,0.081224003,0.003965951,0.017740164
0.114313878,,0.001069068,,0.010250936,0.074688085,0.003694331,0.016693114
0.116758375,,0.001106966,,0.010250694,0.074387335,0.00363689,0.016491715
0.105538529,,0.001246914,,0.0099984,0.077881854,0.003786326,0.017485193
0.109162933,,0.001202334,,0.010207178,0.079730069,0.003827268,0.01783281
0.110797079,,0.001159734,,0.010697785,0.081347038,0.003864227,0.017537727
0.112863305,,0.001232306,,0.011050021,0.083090379,0.003951744,0.018323522
0.111662251,,0.001278108,,0.011031637,0.08358025,0.003927554,0.018343469
0.113711243,,0.001142973,,0.010923013,0.08263091,0.003908702,0.018535908
0.11582129,,0.001170308,,0.011955341,0.085634198,0.004037801,0.020404605
0.114460493,,0.001205704,,0.011544432,0.08392272,0.003906084,0.020525065
0.113023875,,0.001375243,,0.011767075,0.087904025,0.00393449,0.020997408
0.124241241,,0.001530813,,0.012352662,0.096315959,0.004165429,0.022907991
0.126223921,,0.00129719,,0.012907183,0.100014425,0.004376565,0.022263736
0.128301029,,0.001011613,,0.012952705,0.101740667,0.004346511,0.022002913
0.123928403,,0.001104932,,0.013300263,0.102210392,0.00441028,0.022114479
0.122507583,,0.00079743,,0.013483461,0.102576373,0.004390673,0.021945574
0.123780337,,0.000710767,,0.014258926,0.104102613,0.004568002,0.022924036
0.1221796,,0.000689654,,0.012373007,0.103379648,0.004129814,0.021064624
0.12477865,,0.000719163,,0.012197033,0.104702009,0.004011756,0.021533316
0.129786877,,0.000744103,,0.012812659,0.108304394,0.004137944,0.022472161
0.125948713,,0.000590007,,0.012653354,0.106820828,0.004076031,0.021908512
0.129175907,,0.000590336,,0.012885102,0.108460939,0.004262454,0.022696463
0.124661998,,0.000609443,,0.012506484,0.106891235,0.00399377,0.023311791
0.121507794,,0.000600448,,0.012020393,0.105685088,0.003929451,0.021891277
0.1257323,,0.000649865,,0.012694925,0.10964946,0.004043366,0.020595029
0.120673611,,0.000560467,,0.011831651,0.103608751,0.003785186,0.018444726
0.131387219,,0.000591975,,0.012671265,0.106764132,0.004020143,0.020458334
